,DESPC,DESSC,DESWC,DESPL,DESPLd,DESSL,DESSLd,DESWLlt,DESWLltd,Difficulty
167,258,116,4220,1.37984496124031,0.6187484047382132,36.44827586206897,30.386403727820554,3.930484693877551,3.023795527300446,3
168,251,109,4385,1.3266932270916334,0.6286999023739103,40.31192660550459,27.694498923073475,3.7975708502024292,2.8912674206326585,3
169,4721,4267,79021,1.848337216691379,1.9062661833927703,18.53925474572299,13.506798319762394,4.194010330074705,3.7854968647552583,3
170,125,195,6300,2.464,2.0378184413730285,32.47692307692308,30.411084867860875,2.9295234776548478,4.082624995902421,3
171,3,9,166,3.6666666666666665,1.247219128924647,18.444444444444443,10.446808243149475,4.301587301587301,3.9398986932759965,3
172,2280,4780,69983,2.9732456140350876,5.048508898434119,14.75878661087866,16.224103155918336,4.186958835195666,6.277364625125029,3
173,1960,6300,110839,4.188265306122449,5.35054498950478,17.71,13.137654413633488,3.8517975639483475,2.9128070333391367,3
174,141,113,6398,1.7730496453900708,1.4457999544105793,56.73451327433628,54.70193047977764,6.173684741997374,10.004721001348829,3
175,283,241,10480,1.8056537102473498,1.5504598133242873,43.57676348547718,48.31272737115445,3.804538351790203,5.190407102944153,3
176,16,41,1144,3.5,3.020761493398643,27.951219512195124,14.751521160936946,4.411487018095987,3.6805774152684605,3
177,9,152,3929,17.77777777777778,11.707336520108308,25.86842105263158,24.313112178878185,2.7004814305364513,3.917775331270042,3
178,86,197,3760,3.2790697674418605,2.986991808642927,19.16751269035533,14.95126975936665,4.164064320671172,3.6552206837736,3
179,90,206,4088,3.2666666666666666,2.780087928265739,19.91747572815534,15.527863631802587,4.1405242801890845,3.4598842023627636,3
180,81,188,3529,3.308641975308642,3.609459366885994,18.829787234042552,14.607006696636436,4.249005964214712,3.7124025120527064,3
181,23,84,2111,4.608695652173913,7.0014851246611,25.154761904761905,21.45065991193736,4.274347826086957,3.2749302363455097,3
182,437,1,72,0.038901601830663615,0.19336045926112227,72.0,0.0,14.376623376623376,64.97652702263403,3
183,285,10171,12575,36.16140350877193,46.86833275863376,1.4217874348638286,1.27014421862093,1.3223513063710837,1.647914250679842,3
